order_id,customer_email,order_timestamp,gross_amount,discount_amount,net_amount,channel,status
ORD00002086,Owen.Hill492@icloud.com,2025-07-02T15:57:35,134.14,0.0,134.14,email,completed
ORD00002087,yuki.torres902087@icloud.com,2026-01-21T07:56:28,249.28,24.93,224.35,social,delivered
ORD00002088,sam.flores1254@icloud.com,2024-01-13T02:00:12,-116.01,0.0,-92.81,organic_search,refunded
ORD00002089,quinn.kim1469@hey.com,2024-11-08T02:57:14,41.62,0.0,41.62,email,shipped
ORD00002090,mateo.nakamura1568@fastmail.com,2025-12-10T14:25:34,210.33,0.0,210.33,social,completed
ORD00002091,skyler.rossi1261@hey.com,2025-01-11T19:39:32,306.56,30.66,275.9,organic_search,delivered
ORD00002092,IRIS.WHITE902092@GMAIL.COM,2024-02-21T21:41:13,138.47,27.69,110.78,paid_search,completed
ORD00002093,skyler.perez1722@hey.com,2024-03-08T21:38:40,69.19,0.0,69.19,organic_search,completed
ORD00002094,nora.robinson1502@fastmail.com,2024-12-03T07:19:26,330.04,33.0,297.04,paid_search,completed
ORD00002095,alex.kim4@yahoo.com,2025-01-01T22:19:41,197.02,19.7,177.32,direct,completed
ORD00002096,kendall.white1259@fastmail.com,2025-04-06T14:42:41,109.91,10.99,98.92,direct,shipped
ORD00002097,parker.harris885@protonmail.com,2025-02-28T01:01:35,310.03,0.0,310.03,referral,test
ORD00002098,zoe.ramirez1049@duck.com,2024-10-15T07:27:11,113.47,11.35,102.12,social,completed
ORD00002099,taylor.wilson1671@gmail.com,2025-03-02T21:48:16,299.16,0.0,299.16,social,completed
ORD00002100,wei.young1566@duck.com,2026-02-07T19:23:04,215.76,21.58,194.18,social,delivered
ORD00002101,amara.wilson670@protonmail.com,2026-01-06T21:51:05,163.61,0.0,163.61,email,completed
ORD00002102,logan.gonzalez1078@outlook.com,2024-05-17T04:30:48,117.5,0.0,117.5,social,completed
ORD00002103,nora.green902103@fastmail.com,2025-05-23T00:48:10,125.64,12.56,113.08,social,completed
ORD00002104,blair.lopez571@protonmail.com,2024-08-25T01:12:10,224.91,44.98,179.93,organic_search,delivered
ORD00002105,Drew.Miller549@outlook.com,2025-08-26T16:05:37,145.81,29.16,116.65,organic_search,completed
ORD00002106,mateo.davis1101@hey.com,2024-08-04T02:13:03,208.14,0.0,208.14,paid_search,completed
ORD00002107,sana.perez1147@gmail.com,2024-10-15T12:50:41,317.61,0.0,317.61,social,shipped
ORD00002108,maya.nakamura1584@outlook.com,2025-08-23T21:10:38,241.29,0.0,241.29,paid_search,shipped
ORD00002109,amara.wright902109@fastmail.com,2025-01-14T23:37:48,32.24,0.0,32.24,email,shipped
ORD00002110,Sana.Cohen1870@outlook.com,2025-11-29T01:11:34,236.97,0.0,236.97,social,delivered
ORD00002111,Reese.Johnson110@yahoo.com,2025-06-08T00:21:21,37.48,0.0,37.48,social,shipped
ORD00002112,kendall.thompson534@yahoo.com,2025-02-14T01:25:39,86.97,8.7,78.27,paid_search,completed
ORD00002113,sam.young219@hey.com,2025-11-05T19:20:49,133.97,0.0,133.97,email,completed
ORD00002114,YUKI.DAVIS179@OUTLOOK.COM,2026-03-03T09:57:53,159.48,0.0,159.48,social,completed
ORD00002115,kendall.martinez511@yahoo.com,2024-05-23T23:40:09,206.5,41.3,165.2,email,completed
ORD00002116,devon.lopez837@fastmail.com,2024-06-06T08:03:22,93.87,0.0,93.87,direct,delivered
ORD00002117,MORGAN.NAKAMURA538@FASTMAIL.COM,2024-10-15T08:46:32,294.04,58.81,235.23,direct,shipped
ORD00002118,Morgan.Young841@yahoo.com,2024-11-14T03:56:32,77.37,7.74,69.63,referral,completed
ORD00002119,kai.flores263@hey.com,2024-05-28T19:15:22,15.52,0.0,15.52,referral,delivered
ORD00002120,hana.allen902120@gmail.com,2024-08-22T17:27:53,57.51,0.0,57.51,direct,shipped
ORD00002121,mira.chen902121@protonmail.com,2025-09-23T08:46:43,136.22,27.24,108.98,organic_search,completed
ORD00002122,priya.rodriguez1440@yahoo.com,2025-10-28T18:16:33,47.05,0.0,47.05,email,delivered
ORD00002123,emerson.singh91@duck.com,2024-01-10T16:36:35,225.22,22.52,202.7,referral,completed
ORD00002124,sana.mueller82@yahoo.com,2024-01-17T20:07:35,214.44,0.0,214.44,paid_search,delivered
ORD00002125,yuki.patel588@yahoo.com,2024-11-08T12:01:21,290.74,0.0,290.74,email,completed
ORD00002126,quinn.williams902126@protonmail.com,2024-07-15T03:16:30,163.56,0.0,163.56,organic_search,shipped
ORD00002127,Jamie.Chen815@protonmail.com,2024-09-29T16:22:29,89.26,8.93,80.33,organic_search,completed
ORD00002128,theo.anderson45@hey.com,2024-08-14T02:20:24,98.93,0.0,98.93,email,shipped
ORD00002129,Amara.Wright284@outlook.com,2025-01-10T20:42:34,150.74,15.07,135.67,referral,shipped
ORD00002130,ravi.kim230@hey.com,2025-07-07T09:50:19,317.65,31.77,285.88,direct,shipped
ORD00002131,morgan.khan653@hey.com,2024-04-28T02:03:24,273.82,0.0,273.82,organic_search,completed
ORD00002132,Luna.Anderson929@fastmail.com,2024-11-10T17:49:37,286.41,0.0,286.41,email,completed
ORD00002133,Sage.Torres470@outlook.com,2024-12-25T09:13:14,20.59,0.0,20.59,email,delivered
ORD00002134,mateo.kim1983@yahoo.com,2025-10-12T06:40:00,125.83,0.0,125.83,social,completed
ORD00002135,Stella.Hernandez221@outlook.com,2024-12-18T22:42:34,25.74,0.0,25.74,paid_search,completed
ORD00002136,Drew.Rossi1082@gmail.com,2025-05-29T01:30:10,262.64,52.53,210.11,organic_search,completed
ORD00002137,Jamie.Johnson1753@duck.com,2024-04-10T15:40:02,123.2,0.0,123.2,direct,completed
ORD00002138,kendall.chen1242@gmail.com,2025-03-17T20:26:16,146.1,0.0,146.1,referral,shipped
ORD00002139,aiden.flores487@duck.com,2026-01-18T18:02:10,252.4,0.0,252.4,referral,shipped
ORD00002140,morgan.young108@gmail.com,2026-04-19T06:19:31,316.4,0.0,316.4,social,completed
ORD00002141,maya.lopez1902@gmail.com,2024-08-15T22:12:29,47.12,4.71,42.41,organic_search,completed
ORD00002142,Taylor.Miller227@outlook.com,2025-06-13T17:44:17,250.76,50.15,200.61,paid_search,completed
ORD00002143,PRIYA.HARRIS1885@DUCK.COM,2026-01-01T04:59:42,46.0,9.2,36.8,email,completed
ORD00002144,mira.thompson1239@hey.com,2024-02-27T04:22:52,133.79,0.0,133.79,social,completed
ORD00002145,julia.nguyen902145@icloud.com,2024-04-17T11:34:01,343.65,0.0,343.65,referral,delivered
ORD00002146,julia.adams775@protonmail.com,2024-10-20T22:03:17,97.86,0.0,97.86,social,shipped
ORD00002147,sana.johnson1023@fastmail.com,2025-02-04T07:45:08,257.1,0.0,257.1,social,completed
ORD00002148,sage.hernandez902148@fastmail.com,2025-07-26T14:42:52,171.47,17.15,154.32,social,completed
ORD00002149,ivan.torres802@duck.com,2024-01-20T04:26:24,172.11,0.0,172.11,social,completed
ORD00002150,avery.davis1189@hey.com,2024-09-05T17:31:36,152.57,0.0,152.57,referral,completed
ORD00002151,owen.nguyen893@gmail.com,2024-02-01T00:26:14,262.73,0.0,262.73,direct,completed
ORD00002152,casey.white6@fastmail.com,2024-04-15T15:20:37,212.51,42.5,170.01,organic_search,completed
ORD00002153,wei.sanchez100@gmail.com,2024-10-31T22:46:08,348.21,34.82,313.39,referral,completed
ORD00002154,LOGAN.MARTINEZ705@OUTLOOK.COM,2026-03-24T19:46:00,169.71,16.97,152.74,social,completed
ORD00002155,taylor.young1205@duck.com,2025-08-22T03:49:58,184.68,0.0,184.68,organic_search,shipped
ORD00002156,Rowan.Torres1582@icloud.com,2025-09-15T07:01:16,117.48,0.0,117.48,social,completed
ORD00002157,BLAIR.SANCHEZ902157@OUTLOOK.COM,2024-09-16T19:06:27,65.01,0.0,65.01,organic_search,completed
ORD00002158,RILEY.MILLER1752@OUTLOOK.COM,2025-12-14T21:46:31,282.02,56.4,225.62,referral,completed
ORD00002159,aiden.scott1015@yahoo.com,2025-10-21T07:21:55,171.44,0.0,171.44,referral,shipped
ORD00002160,aiden.gonzalez1108@protonmail.com,2024-07-22T01:30:32,259.83,25.98,233.85,referral,delivered
ORD00002161,jordan.clark577@outlook.com,2025-01-05T21:32:45,140.23,28.05,112.18,direct,completed
ORD00002162,parker.lopez628@outlook.com,2024-12-31T08:45:49,139.9,27.98,111.92,direct,completed
ORD00002163,Cameron.Nguyen296@hey.com,2024-05-04T16:04:34,219.9,0.0,219.9,referral,completed
ORD00002164,casey.rodriguez1183@duck.com,2025-08-15T16:13:55,286.3,0.0,286.3,direct,shipped
ORD00002165,nora.wilson902165@icloud.com,2024-02-28T08:46:30,86.32,0.0,86.32,paid_search,shipped
ORD00002166,owen.martinez81@icloud.com,2025-09-02T23:50:27,192.67,38.53,154.14,referral,shipped
ORD00002167,maya.jackson482@hey.com,2025-05-29T22:34:31,74.61,0.0,74.61,organic_search,completed
ORD00002168,jamie.chen1958@duck.com,2026-01-15T17:43:42,183.9,0.0,183.9,paid_search,shipped
ORD00002169,devon.hill1360@gmail.com,2025-03-27T02:15:23,264.91,0.0,264.91,social,completed
ORD00002170,zoe.chen281@protonmail.com,2024-05-08T11:25:51,162.57,16.26,146.31,direct,completed
ORD00002171,mira.allen1162@outlook.com,2025-11-13T13:09:53,140.13,0.0,140.13,email,shipped
ORD00002172,Morgan.Rossi1013@hey.com,2024-05-02T12:46:12,168.66,0.0,168.66,organic_search,completed
ORD00002173,priya.davis1312@gmail.com,2025-06-27T07:19:59,97.96,0.0,97.96,organic_search,shipped
ORD00002174,logan.nguyen1755@yahoo.com,2025-12-14T16:41:23,67.9,13.58,54.32,email,completed
ORD00002175,Diego.Wilson1437@gmail.com,2025-12-01T03:35:12,230.62,23.06,207.56,paid_search,completed
ORD00002176,luna.nakamura1180@gmail.com,2026-04-12T09:35:45,141.49,14.15,127.34,organic_search,delivered
ORD00002177,aiden.rodriguez33@icloud.com,2025-02-26T23:11:20,91.32,18.26,73.06,referral,completed
ORD00002178,Parker.Gonzalez123@duck.com,2024-04-14T19:02:59,20.24,0.0,20.24,social,delivered
ORD00002179,diego.martinez1274@fastmail.com,2025-03-08T11:41:40,296.9,0.0,296.9,organic_search,completed
ORD00002180,Maya.Adams1074@yahoo.com,2026-02-23T09:09:11,197.81,39.56,158.25,social,delivered
ORD00002181,OWEN.HILL438@HEY.COM,2025-01-16T05:55:05,138.85,0.0,138.85,paid_search,delivered
ORD00002182,zoe.miller158@fastmail.com,2025-05-19T19:02:33,255.07,0.0,255.07,paid_search,completed
ORD00002183,iris.scott1316@gmail.com,2025-10-02T01:49:25,110.91,0.0,110.91,social,completed
ORD00002184,kendall.ramirez902184@yahoo.com,2024-10-03T07:25:33,337.11,0.0,337.11,email,shipped
ORD00002185,cameron.wright1424@hey.com,2025-01-23T07:07:51,205.82,0.0,205.82,social,completed
ORD00002186,zoe.rodriguez504@protonmail.com,2024-12-21T20:29:36,107.53,10.75,96.78,organic_search,delivered
ORD00002187,Devon.Young902187@gmail.com,2024-03-19T15:51:37,154.74,0.0,154.74,direct,completed
ORD00002188,CASEY.RODRIGUEZ1183@DUCK.COM,2025-07-09T07:27:42,51.3,0.0,51.3,email,completed
ORD00002189,cameron.cohen1511@duck.com,2024-10-02T11:00:45,15.15,0.0,15.15,paid_search,completed
ORD00002190,ravi.taylor817@yahoo.com,2026-03-10T09:30:17,28.94,5.79,23.15,email,completed
ORD00002191,IRIS.LEWIS1954@HEY.COM,2025-02-23T03:20:32,55.82,0.0,55.82,referral,shipped
ORD00002192,sana.jackson1645@yahoo.com,2026-03-15T12:17:11,129.08,25.82,103.26,organic_search,shipped
ORD00002193,sam.white1800@gmail.com,2024-06-30T02:09:00,162.15,32.43,129.72,organic_search,shipped
ORD00002194,hayden.chen1158@hey.com,2025-05-26T09:13:03,74.52,0.0,74.52,direct,completed
ORD00002195,cameron.williams1766@icloud.com,2024-06-08T10:50:49,232.89,0.0,232.89,direct,delivered
ORD00002196,sage.davis231@icloud.com,2025-03-17T13:22:24,17.29,0.0,17.29,paid_search,completed
ORD00002197,DEVON.ROSSI812@OUTLOOK.COM,2024-10-21T11:20:35,209.46,0.0,209.46,paid_search,completed
ORD00002198,Emerson.Martinez247@hey.com,2024-02-17T10:11:33,51.2,0.0,51.2,organic_search,delivered
ORD00002199,mira.lee902199@protonmail.com,2026-02-20T16:31:23,187.02,37.4,149.62,social,delivered
ORD00002200,aiden.miller151@gmail.com,2024-08-16T03:55:00,170.22,34.04,136.18,organic_search,shipped
ORD00002201,aiden.adams1368@fastmail.com,2024-06-07T02:40:39,320.9,0.0,320.9,email,delivered
ORD00002202,STELLA.DAVIS1861@HEY.COM,2024-10-24T07:29:23,281.63,0.0,281.63,direct,completed
ORD00002203,diego.young126@duck.com,2024-08-01T10:25:09,87.94,0.0,87.94,social,delivered
ORD00002204,ELENA.KING1817@YAHOO.COM,2025-03-26T05:15:45,76.32,0.0,76.32,referral,completed
ORD00002205,Casey.Perez1487@icloud.com,2025-01-26T03:42:34,147.17,14.72,132.45,social,completed
ORD00002206,skyler.smith902206@yahoo.com,2025-01-28T05:40:06,68.24,13.65,54.59,social,completed
ORD00002207,sage.perez970@fastmail.com,2025-04-28T00:33:47,273.87,54.77,219.1,referral,delivered
ORD00002208,sage.adams1010@protonmail.com,2025-10-24T17:02:00,252.29,25.23,227.06,email,delivered
ORD00002209,Reese.Cohen1834@duck.com,2026-01-26T05:01:39,304.19,0.0,304.19,organic_search,completed
ORD00002210,Avery.Rodriguez598@gmail.com,2024-03-21T09:43:00,21.86,0.0,21.86,referral,completed
ORD00002211,cameron.young38@hey.com,2026-02-04T22:06:21,338.79,0.0,338.79,email,completed
ORD00002212,owen.rossi374@protonmail.com,2025-03-25T11:21:54,311.6,31.16,280.44,referral,delivered
ORD00002213,wei.hernandez424@protonmail.com,2026-01-24T00:52:41,349.36,34.94,314.42,referral,completed
ORD00002214,morgan.khan653@hey.com,2024-12-07T00:41:17,201.11,0.0,201.11,direct,delivered
ORD00002215,taylor.hernandez1859@outlook.com,2024-10-24T19:14:23,340.03,0.0,340.03,social,shipped
ORD00002216,Nora.Anderson979@outlook.com,2024-03-02T17:18:04,106.86,0.0,106.86,email,shipped
ORD00002217,sana.sanchez473@yahoo.com,2025-07-24T10:47:40,208.9,0.0,208.9,organic_search,delivered
ORD00002218,stella.moore1381@yahoo.com,2024-10-23T23:18:11,121.78,0.0,121.78,referral,completed
ORD00002219,sana.singh1669@icloud.com,2024-01-06T02:54:10,181.03,0.0,181.03,organic_search,delivered
ORD00002220,logan.nguyen902220@protonmail.com,2025-09-12T14:23:35,81.27,0.0,81.27,social,shipped
ORD00002221,yuki.nakamura849@protonmail.com,2024-04-19T19:36:56,94.62,0.0,94.62,email,completed
ORD00002222,Sage.Thomas1599@gmail.com,2025-03-10T03:31:55,262.85,0.0,262.85,referral,completed
ORD00002223,kendall.davis689@duck.com,2024-10-20T11:45:21,252.17,0.0,252.17,direct,completed
ORD00002224,devon.wilson846@gmail.com,2025-07-04T12:30:53,51.76,0.0,51.76,organic_search,shipped
ORD00002225,sam.young219@hey.com,2025-10-28T06:06:23,91.84,0.0,91.84,referral,completed
ORD00002226,nora.johnson515@icloud.com,2025-01-03T17:05:15,181.37,0.0,181.37,paid_search,completed
ORD00002227,diego.wilson1437@gmail.com,2026-02-19T08:09:10,278.59,27.86,250.73,organic_search,completed
ORD00002228,alex.rodriguez1691@outlook.com,2024-12-02T06:56:02,227.16,45.43,181.73,organic_search,completed
ORD00002229,Kendall.Allen1816@outlook.com,2026-03-28T14:55:53,288.36,57.67,230.69,paid_search,completed
ORD00002230,riley.brown1519@icloud.com,2025-05-12T08:19:47,308.9,0.0,308.9,organic_search,shipped
ORD00002231,wei.young1941@duck.com,2025-01-14T07:15:15,268.74,26.87,241.87,paid_search,completed
ORD00002232,emerson.walker1953@hey.com,2024-06-12T08:28:12,315.72,63.14,252.58,direct,completed
ORD00002233,Alex.Khan884@icloud.com,2025-06-03T08:41:52,276.79,55.36,221.43,email,completed
ORD00002234,EZRA.RAMIREZ1667@PROTONMAIL.COM,2024-05-28T09:25:19,185.66,0.0,185.66,paid_search,completed
ORD00002235,Casey.Johnson762@hey.com,2024-02-28T03:39:37,322.43,0.0,322.43,organic_search,completed
ORD00002236,owen.king517@outlook.com,2024-05-15T12:41:17,164.99,0.0,164.99,direct,shipped
ORD00002237,riley.walker1299@outlook.com,2026-04-07T22:08:45,164.28,0.0,164.28,paid_search,completed
ORD00002238,reese.johnson1175@icloud.com,2024-01-17T16:36:13,85.22,0.0,85.22,organic_search,completed
ORD00002239,drew.anderson523@gmail.com,2024-11-14T08:22:24,117.77,0.0,117.77,organic_search,completed
ORD00002240,Riley.Walker92@yahoo.com,2025-04-02T01:38:39,297.56,0.0,297.56,organic_search,test
ORD00002241,taylor.young408@gmail.com,2025-06-06T07:29:38,137.74,13.77,123.97,direct,completed
ORD00002242,CAMERON.GARCIA1556@DUCK.COM,2024-08-15T22:54:31,244.35,0.0,244.35,referral,completed
ORD00002243,BLAIR.SCOTT1762@YAHOO.COM,2025-12-22T04:36:07,58.71,0.0,58.71,social,completed
ORD00002244,Hana.Clark1639@icloud.com,2026-02-10T18:41:04,254.63,25.46,229.17,social,shipped
ORD00002245,taylor.anderson902245@duck.com,2024-04-28T18:30:27,58.15,0.0,58.15,direct,delivered
ORD00002246,jamie.green902246@duck.com,2024-09-06T16:42:22,28.98,5.8,23.18,social,completed
ORD00002247,felix.hill1202@fastmail.com,2025-06-14T15:07:18,262.65,26.27,236.38,direct,completed
ORD00002248,reese.young1618@outlook.com,2024-12-12T22:57:42,108.98,21.8,87.18,direct,completed
ORD00002249,emerson.perez1995@hey.com,2025-09-17T15:13:31,275.92,0.0,275.92,paid_search,completed
ORD00002250,Sana.Nguyen992@outlook.com,2026-03-03T06:07:56,126.04,0.0,126.04,direct,delivered
ORD00002251,diego.ramirez488@gmail.com,2024-08-05T19:22:29,26.04,0.0,26.04,email,completed
ORD00002252,alex.wright917@yahoo.com,2025-05-06T04:47:42,99.31,9.93,89.38,paid_search,shipped
ORD00002253,noor.nakamura17@duck.com,2024-03-25T17:29:59,262.53,0.0,262.53,email,delivered
ORD00002254,wei.thompson380@duck.com,2025-06-22T01:26:06,135.28,0.0,135.28,referral,completed
ORD00002255,julia.kim546@yahoo.com,2024-02-25T22:35:40,165.81,33.16,132.65,referral,shipped
ORD00002256,IVAN.PATEL1430@DUCK.COM,2026-03-27T13:01:47,195.25,39.05,156.2,paid_search,completed
ORD00002257,Casey.Kim902257@gmail.com,2025-12-08T15:27:34,-276.17,0.0,-276.17,email,refunded
ORD00002258,maya.lopez635@outlook.com,2024-04-15T17:07:20,345.7,0.0,345.7,email,shipped
ORD00002259,emerson.wilson1007@duck.com,2024-01-25T06:30:35,313.99,0.0,313.99,organic_search,completed
ORD00002260,logan.torres902260@hey.com,2024-05-07T02:25:22,189.81,0.0,189.81,email,shipped
ORD00002261,avery.rodriguez598@gmail.com,2026-02-11T22:34:19,34.86,0.0,34.86,direct,shipped
ORD00002262,cameron.harris1649@icloud.com,2024-07-01T11:36:37,183.2,18.32,164.88,organic_search,completed
ORD00002263,leo.jackson1590@yahoo.com,2025-03-19T03:28:16,235.97,0.0,235.97,organic_search,completed
ORD00002264,ivan.hill770@icloud.com,2026-04-03T11:59:34,204.71,40.94,163.77,social,completed
ORD00002265,leo.kim1660@fastmail.com,2024-11-28T02:39:17,229.09,0.0,229.09,email,completed
ORD00002266,Cameron.Harris207@outlook.com,2025-11-18T02:31:48,224.15,44.83,179.32,direct,completed
ORD00002267,luna.miller1174@duck.com,2025-12-26T15:20:53,22.48,4.5,17.98,organic_search,completed
ORD00002268,alex.walker1047@duck.com,2025-03-24T00:47:28,97.1,0.0,97.1,organic_search,completed
ORD00002269,parker.gonzalez1670@duck.com,2026-03-03T10:04:34,278.69,0.0,278.69,social,completed
ORD00002270,maya.chen972@protonmail.com,2025-01-16T17:29:49,105.86,10.59,95.27,email,completed
ORD00002271,Owen.Kim780@gmail.com,2025-12-29T13:26:37,114.17,0.0,114.17,paid_search,completed
ORD00002272,skyler.johnson1329@fastmail.com,2024-11-15T05:46:33,56.36,0.0,56.36,email,completed
ORD00002273,DIEGO.KIM1712@ICLOUD.COM,2024-02-11T23:20:28,229.43,0.0,229.43,social,test
ORD00002274,nora.wright1509@icloud.com,2024-11-12T18:02:53,32.67,0.0,32.67,email,completed
ORD00002275,nora.rodriguez1382@gmail.com,2024-09-11T16:30:20,231.65,23.17,208.48,social,completed
ORD00002276,Luna.Martinez748@hey.com,2025-02-16T11:05:10,239.37,0.0,239.37,social,shipped
ORD00002277,luna.rodriguez1403@yahoo.com,2025-04-28T06:00:56,105.5,0.0,105.5,social,completed
ORD00002278,Ivan.Hill1742@gmail.com,2025-05-03T16:31:31,85.23,0.0,85.23,direct,shipped
ORD00002279,nora.brown1474@protonmail.com,2025-07-26T19:46:22,35.11,0.0,35.11,email,delivered
ORD00002280,zoe.hernandez1345@icloud.com,2024-02-18T18:39:22,76.3,0.0,76.3,paid_search,delivered
ORD00002281,Maya.Smith471@protonmail.com,2026-03-05T02:01:32,33.75,0.0,33.75,referral,completed
ORD00002282,sam.brown351@protonmail.com,2024-02-17T00:10:05,127.58,12.76,114.82,email,shipped
ORD00002283,amara.robinson1041@fastmail.com,2025-12-01T16:55:02,285.78,0.0,285.78,email,completed
ORD00002284,Sage.Gonzalez902284@protonmail.com,2026-01-05T08:10:43,179.93,17.99,161.94,email,completed
ORD00002285,Amara.Davis541@gmail.com,2025-01-16T00:46:37,26.36,2.64,23.72,email,completed
ORD00002286,yuki.perez791@gmail.com,2026-03-04T20:43:58,324.52,32.45,292.07,email,completed
ORD00002287,Ravi.Walker902287@fastmail.com,2024-11-18T22:48:04,181.44,36.29,145.15,paid_search,delivered
ORD00002288,Blair.Lewis1334@icloud.com,2025-08-13T01:25:42,21.93,0.0,21.93,paid_search,completed
ORD00002289,Hana.Gonzalez321@duck.com,2025-01-28T11:00:23,286.29,0.0,286.29,referral,shipped
ORD00002290,yuki.nakamura1547@gmail.com,2024-12-11T17:22:05,62.35,0.0,62.35,social,delivered
ORD00002291,blair.johnson1950@protonmail.com,2024-06-10T19:05:59,251.73,0.0,251.73,paid_search,shipped
ORD00002292,zoe.harris445@gmail.com,2024-04-01T05:08:38,232.44,0.0,232.44,referral,delivered
ORD00002293,devon.singh1380@yahoo.com,2026-02-28T22:49:58,328.03,0.0,328.03,email,shipped
ORD00002294,riley.ramirez732@duck.com,2025-01-12T04:09:19,158.17,15.82,142.35,direct,delivered
ORD00002295,yuki.wilson537@yahoo.com,2025-04-20T19:28:32,217.51,0.0,217.51,referral,shipped
ORD00002296,cameron.mueller1793@gmail.com,2025-11-27T21:57:56,257.92,0.0,257.92,social,completed
ORD00002297,avery.flores1767@icloud.com,2024-08-11T06:32:50,162.22,0.0,162.22,direct,completed
ORD00002298,hayden.johnson902298@yahoo.com,2024-11-20T03:43:38,147.04,0.0,147.04,social,shipped
ORD00002299,parker.gonzalez1670@duck.com,2024-02-17T05:21:56,271.76,0.0,271.76,organic_search,shipped
